CombinedSpineCont... started logging at time 02242018_124041 with 4 abstract markers.
time (sec),rot vert pos (rad),0_abstractMarker((0.5  0.5  0.5)).X,0_abstractMarker((0.5  0.5  0.5)).Y,0_abstractMarker((0.5  0.5  0.5)).Z,1_abstractMarker((0.2  0.7  0.2)).X,1_abstractMarker((0.2  0.7  0.2)).Y,1_abstractMarker((0.2  0.7  0.2)).Z,2_abstractMarker((0.5  0.2  0)).X,2_abstractMarker((0.5  0.2  0)).Y,2_abstractMarker((0.5  0.2  0)).Z,3_abstractMarker((0  0.7  0.7)).X,3_abstractMarker((0  0.7  0.7)).Y,3_abstractMarker((0  0.7  0.7)).Z,
16.9781,0.145631,-66.4412,2.75,-8.29799,-65.524,4.46153,6.67663,1.92142,2.75,-6.96139,-0.0826194,2.75,8.00503,
16.9882,0.145844,-66.4413,2.75,-8.29896,-65.5248,4.4645,6.67538,1.92183,2.75,-6.96092,-0.0831559,2.75001,8.00538,
16.9983,0.146042,-66.4413,2.74999,-8.29989,-65.5256,4.46749,6.67414,1.92225,2.75,-6.96044,-0.0837156,2.75,8.00572,
17.0084,0.146245,-66.4413,2.75,-8.30085,-65.5264,4.47049,6.67289,1.92268,2.75,-6.95997,-0.0842475,2.75,8.00607,
17.0185,0.146437,-66.4413,2.75,-8.30179,-65.5272,4.47352,6.67164,1.9231,2.75001,-6.95949,-0.0848127,2.75,8.00642,
17.0286,0.146638,-66.4414,2.75,-8.30276,-65.5279,4.47656,6.67037,1.92353,2.75,-6.95899,-0.0853621,2.75001,8.00678,
17.0387,0.146835,-66.4414,2.74999,-8.3037,-65.5287,4.47964,6.66912,1.92395,2.75,-6.95851,-0.0859469,2.75,8.00713,
17.0488,0.147049,-66.4414,2.75,-8.30467,-65.5296,4.48274,6.66785,1.92439,2.75,-6.95803,-0.0865125,2.75,8.00748,
17.0589,0.147259,-66.4414,2.75,-8.30562,-65.5305,4.48587,6.66658,1.92483,2.75,-6.95753,-0.0870837,2.75,8.00784,
17.069,0.14748,-66.4415,2.75,-8.3066,-65.5314,4.48902,6.6653,1.92527,2.75,-6.95702,-0.0876749,2.75001,8.00821,
17.0791,0.147696,-66.4415,2.74999,-8.30755,-65.5323,4.4922,6.66403,1.92572,2.75,-6.95653,-0.0882651,2.75,8.00856,
17.0892,0.147918,-66.4415,2.75,-8.30852,-65.5331,4.4954,6.66273,1.92616,2.74999,-6.95602,-0.0888653,2.75,8.00893,
17.0993,0.148124,-66.4416,2.75,-8.30948,-65.534,4.49864,6.66145,1.92661,2.75,-6.95551,-0.0894654,2.75,8.0093,
17.1094,0.148333,-66.4416,2.75,-8.31046,-65.5349,4.5019,6.66013,1.92706,2.75,-6.95498,-0.0900644,2.75001,8.00969,
17.1195,0.148532,-66.4416,2.74999,-8.31142,-65.5358,4.5052,6.65884,1.9275,2.75,-6.95447,-0.0906775,2.75,8.01006,
17.1296,0.14874,-66.4417,2.75,-8.31241,-65.5367,4.50852,6.65752,1.92795,2.75,-6.95394,-0.0912874,2.75,8.01044,
17.1397,0.148946,-66.4417,2.75,-8.31338,-65.5377,4.51188,6.65621,1.92838,2.75,-6.95341,-0.0918994,2.75,8.01083,
17.1498,0.149172,-66.4417,2.75,-8.31437,-65.5387,4.51525,6.65488,1.92883,2.75,-6.95289,-0.0925015,2.75001,8.01121,
17.1599,0.149399,-66.4417,2.74999,-8.31534,-65.5397,4.51864,6.65356,1.92926,2.75,-6.95238,-0.0931155,2.75,8.01158,
17.17,0.149639,-66.4418,2.75,-8.31633,-65.5406,4.52204,6.65223,1.92968,2.74999,-6.95186,-0.0937313,2.75,8.01196,
17.1801,0.149869,-66.4418,2.75,-8.31731,-65.5415,4.52548,6.6509,1.9301,2.75001,-6.95137,-0.0943276,2.75,8.01231,
17.1902,0.150102,-66.4418,2.75,-8.31831,-65.5425,4.52893,6.64955,1.93053,2.75,-6.95085,-0.0949374,2.75001,8.01269,
17.2003,0.150317,-66.4418,2.74999,-8.31928,-65.5435,4.53243,6.64821,1.93093,2.75,-6.95036,-0.0955497,2.75,8.01304,
17.2104,0.150532,-66.4419,2.75,-8.32028,-65.5445,4.53596,6.64685,1.93134,2.75,-6.94987,-0.0961593,2.75,8.0134,
17.2205,0.150737,-66.4419,2.75,-8.32127,-65.5456,4.53951,6.6455,1.93175,2.75,-6.94936,-0.0967733,2.75,8.01376,
17.2306,0.150958,-66.4419,2.75,-8.32228,-65.5466,4.54306,6.64413,1.93217,2.75,-6.94887,-0.0973757,2.75001,8.01412,
17.2407,0.151178,-66.4419,2.74999,-8.32326,-65.5476,4.54662,6.64278,1.93257,2.75,-6.94838,-0.0979914,2.75,8.01447,
17.2508,0.151418,-66.4419,2.75,-8.32426,-65.5486,4.55015,6.64141,1.93298,2.74999,-6.94788,-0.0986102,2.75,8.01483,
17.2609,0.151658,-66.4419,2.75,-8.32525,-65.5495,4.55369,6.64005,1.93339,2.75001,-6.94741,-0.0992102,2.75,8.01517,
17.271,0.151905,-66.442,2.75,-8.32626,-65.5505,4.55722,6.63868,1.9338,2.75,-6.94689,-0.0998238,2.75001,8.01554,
17.2811,0.152134,-66.442,2.74999,-8.32724,-65.5515,4.56077,6.63732,1.9342,2.75,-6.94642,-0.100442,2.75,8.01587,
17.2912,0.152362,-66.442,2.75,-8.32824,-65.5525,4.56431,6.63595,1.93461,2.75,-6.94593,-0.101058,2.75,8.01622,
17.3013,0.152573,-66.442,2.75,-8.32923,-65.5535,4.56787,6.63459,1.93503,2.75,-6.94543,-0.101678,2.75,8.01658,
17.3114,0.152787,-66.442,2.75,-8.33024,-65.5545,4.57141,6.63321,1.93545,2.75,-6.94494,-0.102287,2.75001,8.01693,
17.3215,0.152996,-66.442,2.74999,-8.33122,-65.5554,4.57495,6.63185,1.93587,2.75,-6.94446,-0.102911,2.75,8.01727,
17.3316,0.153221,-66.442,2.75,-8.33222,-65.5563,4.57846,6.63047,1.93629,2.74999,-6.94397,-0.103538,2.75,8.01762,
17.3417,0.153447,-66.442,2.75,-8.33321,-65.5573,4.58197,6.62911,1.93671,2.75001,-6.9435,-0.104147,2.75,8.01795,
17.3518,0.153684,-66.4421,2.75,-8.33421,-65.5583,4.58546,6.62774,1.93713,2.75,-6.943,-0.104772,2.75001,8.0183,
17.3619,0.153915,-66.4421,2.74999,-8.33519,-65.5592,4.58895,6.62639,1.93753,2.75,-6.94255,-0.105404,2.75,8.01862,
17.372,0.154151,-66.4421,2.75,-8.33618,-65.5602,4.59242,6.62503,1.93795,2.75,-6.94207,-0.106033,2.75,8.01895,
17.3821,0.15437,-66.4421,2.75,-8.33716,-65.5613,4.5959,6.62368,1.93837,2.75,-6.94158,-0.106671,2.75,8.01929,
17.3922,0.154589,-66.4421,2.75,-8.33816,-65.5622,4.59934,6.62231,1.9388,2.75,-6.94111,-0.107297,2.75001,8.01962,
17.4023,0.154795,-66.4422,2.74999,-8.33913,-65.5631,4.60276,6.62096,1.93921,2.75,-6.94064,-0.10794,2.75,8.01995,
17.4124,0.155006,-66.4422,2.75,-8.34012,-65.564,4.60615,6.61961,1.93962,2.74999,-6.94016,-0.108585,2.75,8.02028,
17.4225,0.155209,-66.4422,2.75,-8.34109,-65.5648,4.60952,6.61826,1.94003,2.75001,-6.93972,-0.109211,2.75,8.02059,
17.4326,0.155426,-66.4422,2.75,-8.34208,-65.5657,4.61287,6.61691,1.94045,2.75,-6.93923,-0.10985,2.75001,8.02092,
17.4427,0.155641,-66.4422,2.74999,-8.34305,-65.5666,4.6162,6.61558,1.94085,2.75,-6.93879,-0.11049,2.75,8.02122,
17.4528,0.15587,-66.4423,2.75,-8.34403,-65.5675,4.61951,6.61423,1.94126,2.75,-6.93833,-0.111124,2.75,8.02154,
17.4629,0.156091,-66.4423,2.75,-8.345,-65.5684,4.62282,6.61291,1.94167,2.75,-6.93787,-0.111761,2.75,8.02186,
17.473,0.15632,-66.4423,2.75,-8.34598,-65.5693,4.6261,6.61157,1.94209,2.75,-6.93741,-0.112382,2.75001,8.02217,
17.4831,0.156536,-66.4423,2.74999,-8.34694,-65.5702,4.62936,6.61025,1.94249,2.75,-6.93697,-0.113014,2.75,8.02248,
17.4932,0.15675,-66.4424,2.75,-8.34791,-65.5711,4.63261,6.60891,1.9429,2.74999,-6.93651,-0.113649,2.75,8.02279,
17.5033,0.156948,-66.4424,2.75,-8.34887,-65.5719,4.63585,6.60759,1.9433,2.75001,-6.93609,-0.114261,2.75,8.02307,
17.5134,0.157152,-66.4424,2.75,-8.34985,-65.5728,4.63907,6.60626,1.9437,2.75,-6.93563,-0.114888,2.75001,8.02339,
17.5235,0.157347,-66.4424,2.74999,-8.3508,-65.5737,4.64227,6.60495,1.94408,2.75,-6.93521,-0.115517,2.75,8.02367,
17.5336,0.157556,-66.4425,2.75,-8.35177,-65.5746,4.64544,6.60364,1.94447,2.75,-6.93478,-0.116143,2.75,8.02396,
17.5437,0.157766,-66.4425,2.75,-8.35272,-65.5754,4.64858,6.60233,1.94485,2.75,-6.93434,-0.116773,2.75,8.02426,
17.5538,0.157992,-66.4425,2.75,-8.35369,-65.5762,4.65167,6.60102,1.94524,2.75,-6.93392,-0.117391,2.75001,8.02454,
17.5639,0.15821,-66.4425,2.74999,-8.35463,-65.577,4.65475,6.59972,1.9456,2.75,-6.9335,-0.118023,2.75,8.02482,
17.574,0.158431,-66.4426,2.75,-8.35559,-65.5777,4.6578,6.59842,1.94596,2.74999,-6.93307,-0.118661,2.75,8.02511,
17.5841,0.158635,-66.4426,2.75,-8.35653,-65.5785,4.66085,6.59713,1.94632,2.75,-6.93267,-0.119276,2.75,8.02538,
17.5942,0.158836,-66.4426,2.75,-8.3575,-65.5793,4.66389,6.59582,1.94669,2.75,-6.93223,-0.119906,2.75001,8.02568,
17.6043,0.159018,-66.4426,2.74999,-8.35844,-65.5802,4.66693,6.59454,1.94704,2.75,-6.93184,-0.120538,2.75,8.02594,
17.6144,0.159211,-66.4426,2.75,-8.35939,-65.581,4.66994,6.59325,1.9474,2.75,-6.93142,-0.121162,2.75,8.02622,
17.6245,0.159402,-66.4427,2.75,-8.36033,-65.5818,4.67294,6.59197,1.94774,2.75,-6.93101,-0.121788,2.75,8.0265,
17.6346,0.159609,-66.4427,2.75,-8.36129,-65.5827,4.6759,6.59068,1.94807,2.75,-6.93062,-0.122396,2.75001,8.02675,
17.6447,0.159817,-66.4427,2.74999,-8.36222,-65.5834,4.67885,6.58941,1.94838,2.75,-6.93025,-0.123023,2.75,8.027,
17.6548,0.160038,-66.4428,2.75,-8.36317,-65.5842,4.68177,6.58813,1.94868,2.74999,-6.92988,-0.123664,2.75,8.02724,
17.6649,0.160246,-66.4428,2.75,-8.3641,-65.585,4.68471,6.58686,1.94899,2.75,-6.92953,-0.12429,2.75,8.02746,
17.675,0.160453,-66.4428,2.75,-8.36505,-65.5859,4.68763,6.58558,1.9493,2.75,-6.92915,-0.124938,2.75001,8.02771,
17.6851,0.160642,-66.4428,2.74999,-8.36598,-65.5868,4.69056,6.58432,1.94959,2.75,-6.92881,-0.125596,2.75,8.02792,
17.6952,0.160833,-66.4429,2.75,-8.36692,-65.5876,4.69347,6.58304,1.94989,2.75,-6.92845,-0.126253,2.75,8.02814,
17.7053,0.161014,-66.4429,2.75,-8.36785,-65.5885,4.69638,6.58178,1.95017,2.74999,-6.92809,-0.126923,2.75,8.02837,
17.7154,0.161208,-66.4429,2.75,-8.3688,-65.5893,4.69926,6.5805,1.95045,2.75,-6.92776,-0.12759,2.75001,8.02857,
17.7255,0.161403,-66.443,2.74999,-8.36972,-65.59,4.70213,6.57925,1.95071,2.75,-6.92744,-0.128279,2.75,8.02875,
17.7356,0.161613,-66.443,2.75,-8.37066,-65.5908,4.70498,6.57798,1.95095,2.74999,-6.92713,-0.128981,2.75,8.02894,
17.7457,0.161815,-66.443,2.75,-8.37158,-65.5916,4.70784,6.57672,1.9512,2.75,-6.92684,-0.129667,2.75,8.02909,
17.7558,0.162027,-66.4431,2.75,-8.37253,-65.5924,4.7107,6.57545,1.95144,2.75,-6.92653,-0.130369,2.75001,8.02927,
17.7659,0.162227,-66.4431,2.74999,-8.37345,-65.5933,4.71357,6.5742,1.95166,2.75,-6.92626,-0.131073,2.75,8.02941,
17.776,0.162427,-66.4431,2.75,-8.37439,-65.5942,4.71645,6.57293,1.95188,2.75,-6.92598,-0.131768,2.75,8.02957,
17.7861,0.162614,-66.4431,2.75,-8.37531,-65.595,4.71934,6.57167,1.9521,2.74999,-6.92569,-0.132468,2.75,8.02972,
17.7962,0.162809,-66.4432,2.75,-8.37626,-65.5958,4.72222,6.57039,1.95233,2.75,-6.92543,-0.133158,2.75001,8.02986,
17.8063,0.162996,-66.4432,2.74999,-8.37718,-65.5966,4.7251,6.56913,1.95253,2.75,-6.92517,-0.133866,2.75,8.03,
17.8164,0.163193,-66.4432,2.75,-8.37812,-65.5974,4.72797,6.56785,1.95274,2.74999,-6.92491,-0.134584,2.75,8.03013,
17.8265,0.163388,-66.4433,2.75,-8.37904,-65.5981,4.73085,6.56659,1.95296,2.75,-6.92468,-0.135291,2.75,8.03023,
17.8366,0.163598,-66.4433,2.75,-8.37999,-65.5989,4.73373,6.56531,1.95317,2.75,-6.92441,-0.136014,2.75001,8.03037,
17.8467,0.1638,-66.4433,2.74999,-8.38091,-65.5997,4.73661,6.56405,1.95337,2.75,-6.92419,-0.136743,2.75,8.03046,
17.8568,0.164011,-66.4434,2.75,-8.38184,-65.6005,4.73949,6.56277,1.95357,2.75,-6.92394,-0.137468,2.75,8.03057,
17.8669,0.164213,-66.4434,2.75,-8.38277,-65.6012,4.7424,6.5615,1.95378,2.74999,-6.92369,-0.1382,2.75,8.03069,
17.877,0.164419,-66.4435,2.75,-8.38371,-65.6019,4.74531,6.5602,1.95398,2.75,-6.92346,-0.138923,2.75001,8.03079,
17.8871,0.16461,-66.4435,2.74999,-8.38464,-65.6027,4.74826,6.55892,1.95417,2.75,-6.92324,-0.139667,2.75,8.03089,
17.8972,0.164808,-66.4435,2.75,-8.38558,-65.6034,4.75122,6.55762,1.95437,2.74999,-6.92301,-0.140421,2.75,8.03098,
17.9073,0.164998,-66.4435,2.75,-8.38651,-65.6042,4.75422,6.55633,1.95456,2.75,-6.92281,-0.141161,2.75,8.03105,
17.9174,0.1652,-66.4436,2.75,-8.38747,-65.605,4.75722,6.55502,1.95476,2.75,-6.92257,-0.141917,2.75001,8.03115,
17.9275,0.1654,-66.4436,2.74999,-8.3884,-65.6058,4.76025,6.55372,1.95495,2.75,-6.92238,-0.142673,2.75,8.03122,
17.9376,0.165617,-66.4436,2.75,-8.38935,-65.6066,4.76328,6.55241,1.95515,2.75,-6.92216,-0.143422,2.75,8.0313,
17.9477,0.165829,-66.4437,2.75,-8.39028,-65.6074,4.76634,6.5511,1.95535,2.74999,-6.92194,-0.144172,2.75,8.03139,
17.9578,0.166047,-66.4437,2.75,-8.39124,-65.6081,4.76941,6.54977,1.95555,2.75,-6.92172,-0.144911,2.75001,8.03147,
17.9679,0.166251,-66.4438,2.74999,-8.39218,-65.6089,4.77251,6.54845,1.95574,2.75,-6.92151,-0.145668,2.75,8.03155,
17.978,0.16646,-66.4438,2.75,-8.39314,-65.6097,4.77564,6.54711,1.95593,2.74999,-6.92129,-0.146434,2.75,8.03163,
17.9881,0.166653,-66.4438,2.75,-8.39408,-65.6105,4.77881,6.54578,1.95613,2.75,-6.9211,-0.147189,2.75,8.03169,
17.9982,0.166854,-66.4439,2.75,-8.39505,-65.6114,4.782,6.54443,1.95634,2.75,-6.92087,-0.147969,2.75001,8.03179,
18.0083,0.167054,-66.4439,2.74999,-8.396,-65.6123,4.78522,6.54309,1.95653,2.75,-6.92068,-0.148756,2.75,8.03184,
18.0184,0.167273,-66.4439,2.75,-8.39696,-65.6131,4.78844,6.54173,1.95673,2.75,-6.92048,-0.149547,2.75,8.0319,
18.0285,0.167489,-66.4439,2.75,-8.39792,-65.6139,4.79169,6.54038,1.95693,2.74999,-6.92026,-0.150345,2.75,8.03197,
18.0386,0.16772,-66.444,2.75,-8.39889,-65.6148,4.79496,6.539,1.95713,2.75,-6.92006,-0.151133,2.75001,8.03204,
18.0487,0.167941,-66.444,2.74999,-8.39984,-65.6156,4.79826,6.53764,1.95732,2.75,-6.91986,-0.151936,2.75,8.0321,
18.0588,0.168165,-66.4441,2.75,-8.40082,-65.6165,4.80159,6.53626,1.95751,2.74999,-6.91965,-0.152743,2.75,8.03217,
18.0689,0.16837,-66.4441,2.75,-8.40178,-65.6174,4.80496,6.53488,1.9577,2.75,-6.91946,-0.15353,2.75,8.03222,
18.079,0.168581,-66.4441,2.75,-8.40276,-65.6184,4.80836,6.53348,1.95789,2.75,-6.91923,-0.154333,2.75001,8.03231,
18.0891,0.168784,-66.4441,2.74999,-8.40373,-65.6193,4.81177,6.53209,1.95807,2.75,-6.91904,-0.155135,2.75,8.03236,
18.0992,0.168998,-66.4442,2.75,-8.40471,-65.6202,4.81518,6.53069,1.95827,2.75,-6.91884,-0.155936,2.75,8.03242,
18.1093,0.169212,-66.4442,2.75,-8.40568,-65.621,4.81861,6.52929,1.95846,2.74999,-6.91862,-0.156743,2.75,8.0325,
18.1194,0.169445,-66.4442,2.75,-8.40667,-65.6219,4.82203,6.52787,1.95865,2.75,-6.91842,-0.157538,2.75001,8.03256,
18.1295,0.169671,-66.4443,2.74999,-8.40763,-65.6227,4.82547,6.52647,1.95884,2.75,-6.91822,-0.158353,2.75,8.03261,
18.1396,0.169905,-66.4443,2.74999,-8.40862,-65.6236,4.82892,6.52506,1.95903,2.74999,-6.91801,-0.159175,2.75,8.03268,
18.1497,0.170128,-66.4443,2.75,-8.40959,-65.6245,4.8324,6.52365,1.95923,2.75,-6.91783,-0.159982,2.75,8.03272,
18.1598,0.170353,-66.4443,2.75,-8.41058,-65.6254,4.83589,6.52222,1.95944,2.75,-6.91761,-0.160807,2.75001,8.0328,
18.1699,0.170565,-66.4443,2.74999,-8.41155,-65.6263,4.8394,6.5208,1.95963,2.75,-6.91743,-0.161638,2.75,8.03283,
18.18,0.170785,-66.4444,2.74999,-8.41254,-65.6272,4.84291,6.51937,1.95984,2.75,-6.91723,-0.16247,2.75,8.03288,
18.1901,0.170999,-66.4444,2.75,-8.41352,-65.6281,4.84643,6.51794,1.96004,2.74999,-6.91702,-0.16331,2.75,8.03294,
18.2002,0.171227,-66.4444,2.75,-8.41452,-65.6289,4.84995,6.5165,1.96025,2.75,-6.91683,-0.164138,2.75001,8.03298,
18.2103,0.171448,-66.4444,2.74999,-8.41549,-65.6298,4.85347,6.51508,1.96045,2.75,-6.91664,-0.164987,2.75,8.03302,
18.2204,0.171683,-66.4445,2.74999,-8.41648,-65.6307,4.857,6.51364,1.96066,2.74999,-6.91644,-0.165837,2.75,8.03307,
18.2305,0.17191,-66.4445,2.75,-8.41746,-65.6316,4.86053,6.51221,1.96086,2.75,-6.91626,-0.166667,2.75,8.0331,
18.2406,0.172142,-66.4445,2.75,-8.41845,-65.6325,4.86405,6.51076,1.96107,2.75,-6.91605,-0.167512,2.75001,8.03317,
18.2507,0.172362,-66.4445,2.74999,-8.41943,-65.6333,4.86757,6.50933,1.96127,2.75,-6.91587,-0.168359,2.75,8.0332,
18.2608,0.172588,-66.4445,2.74999,-8.42041,-65.6341,4.87108,6.50789,1.96147,2.75,-6.91568,-0.169201,2.75,8.03324,
18.2709,0.1728,-66.4446,2.75,-8.42139,-65.6349,4.87459,6.50645,1.96168,2.74999,-6.91548,-0.170053,2.75,8.03329,
18.281,0.173018,-66.4446,2.75,-8.42239,-65.6357,4.87809,6.505,1.96189,2.75,-6.91529,-0.170895,2.75001,8.03333,
18.2911,0.173229,-66.4446,2.74999,-8.42336,-65.6365,4.88159,6.50357,1.9621,2.75,-6.91511,-0.171759,2.75,8.03336,
18.3012,0.173453,-66.4446,2.74999,-8.42435,-65.6373,4.88509,6.50213,1.96231,2.74999,-6.91491,-0.172631,2.75,8.0334,
18.3113,0.173673,-66.4447,2.75,-8.42532,-65.6382,4.88859,6.5007,1.96253,2.75,-6.91474,-0.173488,2.75,8.03341,
18.3214,0.173904,-66.4447,2.75,-8.42631,-65.6391,4.89207,6.49925,1.96275,2.75,-6.91454,-0.174363,2.75001,8.03346,
18.3315,0.174132,-66.4447,2.74999,-8.42728,-65.6399,4.89555,6.49783,1.96296,2.75,-6.91437,-0.175239,2.75,8.03347,
18.3416,0.174366,-66.4448,2.74999,-8.42827,-65.6407,4.89901,6.49638,1.96318,2.75,-6.91419,-0.176113,2.75,8.0335,
18.3517,0.174583,-66.4448,2.75,-8.42924,-65.6415,4.90248,6.49496,1.9634,2.74999,-6.914,-0.176995,2.75,8.03354,
18.3618,0.174803,-66.4448,2.75,-8.43023,-65.6424,4.90593,6.49351,1.96362,2.75,-6.91381,-0.177864,2.75001,8.03356,
18.3719,0.175008,-66.4449,2.74999,-8.4312,-65.6432,4.9094,6.49208,1.96383,2.75,-6.91364,-0.178752,2.75,8.03358,
18.382,0.175216,-66.4449,2.74999,-8.43218,-65.644,4.91284,6.49064,1.96404,2.74999,-6.91345,-0.179647,2.75,8.03361,
18.3921,0.175421,-66.4449,2.75,-8.43315,-65.6449,4.91628,6.48922,1.96425,2.75,-6.91328,-0.18052,2.75,8.03362,
18.4022,0.175643,-66.445,2.75,-8.43414,-65.6457,4.91968,6.48778,1.96447,2.75,-6.91307,-0.18141,2.75001,8.03367,
18.4123,0.175862,-66.445,2.74999,-8.4351,-65.6464,4.92306,6.48636,1.96467,2.75,-6.91291,-0.182299,2.75,8.03368,
18.4224,0.176094,-66.445,2.74999,-8.43608,-65.6472,4.92642,6.48493,1.96487,2.75,-6.91272,-0.183182,2.75,8.03371,
18.4325,0.176316,-66.4451,2.75,-8.43704,-65.6479,4.92977,6.48352,1.96507,2.74999,-6.91253,-0.184069,2.75,8.03375,
18.4426,0.176542,-66.4451,2.75,-8.43803,-65.6486,4.93311,6.48209,1.96528,2.75,-6.91234,-0.184943,2.75001,8.03378,
18.4527,0.176749,-66.4451,2.74999,-8.43898,-65.6494,4.93646,6.48067,1.96548,2.75,-6.91216,-0.185831,2.75,8.0338,
18.4628,0.176956,-66.4451,2.74999,-8.43996,-65.6502,4.9398,6.47925,1.96568,2.74999,-6.91197,-0.186726,2.75,8.03384,
18.4729,0.177152,-66.4452,2.75,-8.44092,-65.651,4.94314,6.47784,1.96589,2.75,-6.9118,-0.187596,2.75,8.03385,
18.483,0.177359,-66.4452,2.75,-8.4419,-65.6518,4.94645,6.47641,1.9661,2.75,-6.91159,-0.188483,2.75001,8.03391,
18.4931,0.177565,-66.4452,2.74999,-8.44286,-65.6525,4.94974,6.47501,1.9663,2.75,-6.91142,-0.189369,2.75,8.03392,
18.5032,0.17779,-66.4453,2.74999,-8.44383,-65.6533,4.95301,6.47359,1.9665,2.75,-6.91123,-0.19025,2.75,8.03395,
18.5133,0.17801,-66.4453,2.75,-8.44479,-65.654,4.95627,6.47219,1.9667,2.74999,-6.91104,-0.191139,2.75,8.03399,
18.5234,0.178238,-66.4453,2.75,-8.44576,-65.6547,4.95952,6.47077,1.9669,2.75,-6.91086,-0.19202,2.75001,8.03401,
18.5335,0.178451,-66.4454,2.74999,-8.44671,-65.6555,4.96277,6.46938,1.96708,2.75,-6.91068,-0.192917,2.75,8.03403,
18.5436,0.178666,-66.4454,2.74999,-8.44768,-65.6563,4.96601,6.46797,1.96727,2.74999,-6.91049,-0.193819,2.75,8.03407,
18.5537,0.178865,-66.4454,2.75,-8.44864,-65.6571,4.96926,6.46657,1.96746,2.75,-6.91032,-0.1947,2.75,8.03408,
18.5638,0.179069,-66.4455,2.75,-8.44961,-65.6579,4.97247,6.46516,1.96764,2.75,-6.91012,-0.195598,2.75001,8.03412,
18.5739,0.179265,-66.4455,2.74999,-8.45056,-65.6585,4.97566,6.46377,1.96781,2.75,-6.90996,-0.196497,2.75,8.03413,
18.584,0.179475,-66.4455,2.74999,-8.45152,-65.6592,4.97883,6.46237,1.96798,2.75,-6.90978,-0.19739,2.75,8.03416,
18.5941,0.179682,-66.4455,2.75,-8.45247,-65.6599,4.982,6.46097,1.96814,2.74999,-6.90959,-0.19829,2.75,8.03419,
18.6042,0.179902,-66.4456,2.75,-8.45344,-65.6606,4.98517,6.45957,1.96831,2.75,-6.90942,-0.199174,2.75001,8.03421,
18.6143,0.180113,-66.4456,2.74999,-8.45439,-65.6613,4.98835,6.45818,1.96847,2.75,-6.90925,-0.200072,2.75,8.03423,
18.6244,0.180329,-66.4456,2.74999,-8.45535,-65.6622,4.99153,6.45678,1.96863,2.74999,-6.90906,-0.200971,2.75,8.03426,
18.6345,0.180534,-66.4456,2.75,-8.4563,-65.663,4.99472,6.4554,1.96879,2.75,-6.9089,-0.201845,2.75,8.03427,
18.6446,0.180746,-66.4457,2.75,-8.45727,-65.6638,4.99789,6.45399,1.96895,2.75,-6.9087,-0.202728,2.75001,8.03432,
18.6547,0.180947,-66.4457,2.74999,-8.45822,-65.6646,5.00106,6.4526,1.9691,2.75,-6.90854,-0.203614,2.75,8.03433,
18.6648,0.181155,-66.4457,2.74999,-8.45918,-65.6653,5.00421,6.4512,1.96925,2.75,-6.90836,-0.204498,2.75,8.03436,
18.6749,0.181351,-66.4458,2.75,-8.46012,-65.666,5.00737,6.44981,1.9694,2.74999,-6.90817,-0.205392,2.75,8.03439,
18.685,0.181553,-66.4458,2.75,-8.46109,-65.6668,5.01051,6.44841,1.96955,2.75,-6.908,-0.206277,2.75001,8.03441,
18.6951,0.181753,-66.4458,2.74999,-8.46203,-65.6676,5.01366,6.44703,1.96969,2.75,-6.90784,-0.207179,2.75,8.03443,
18.7052,0.181968,-66.4459,2.74999,-8.46299,-65.6684,5.0168,6.44563,1.96982,2.74999,-6.90766,-0.208083,2.75,8.03445,
18.7153,0.182181,-66.4459,2.75,-8.46394,-65.6691,5.01997,6.44424,1.96996,2.75,-6.9075,-0.208965,2.75,8.03446,
18.7254,0.182405,-66.4459,2.75,-8.46491,-65.6699,5.02312,6.44283,1.97009,2.75,-6.90731,-0.20986,2.75001,8.03451,
18.7355,0.182617,-66.446,2.74999,-8.46585,-65.6707,5.02629,6.44144,1.97021,2.75,-6.90715,-0.210759,2.75,8.03451,
18.7456,0.182828,-66.446,2.74999,-8.46681,-65.6715,5.02946,6.44004,1.97034,2.75,-6.90698,-0.211652,2.75,8.03453,
18.7557,0.183021,-66.446,2.75,-8.46776,-65.6723,5.03264,6.43865,1.97046,2.74999,-6.9068,-0.212548,2.75,8.03456,
18.7658,0.183219,-66.4461,2.75,-8.46873,-65.6731,5.0358,6.43723,1.97059,2.75,-6.90664,-0.213428,2.75001,8.03458,
18.7759,0.183411,-66.4461,2.74999,-8.46967,-65.6739,5.03896,6.43584,1.9707,2.75,-6.90647,-0.214317,2.75,8.03461,
18.786,0.183619,-66.4461,2.74999,-8.47063,-65.6746,5.0421,6.43444,1.97081,2.74999,-6.90629,-0.215204,2.75,8.03464,
18.7961,0.183827,-66.4462,2.75,-8.47158,-65.6753,5.04526,6.43304,1.97093,2.75,-6.90613,-0.21607,2.75,8.03465,
18.8062,0.184048,-66.4462,2.75,-8.47254,-65.6761,5.04842,6.43162,1.97104,2.74999,-6.90594,-0.216952,2.75001,8.0347,
18.8163,0.184259,-66.4462,2.74999,-8.47349,-65.6768,5.0516,6.43023,1.97115,2.75,-6.90579,-0.21784,2.75,8.0347,
18.8264,0.184475,-66.4463,2.74999,-8.47445,-65.6777,5.05477,6.42881,1.97127,2.75,-6.90562,-0.218728,2.75,8.03472,
18.8365,0.18468,-66.4463,2.75,-8.4754,-65.6786,5.05797,6.42741,1.97138,2.74999,-6.90545,-0.219623,2.75,8.03475,
