CombinedSpineCont... started logging at time 02242018_124628 with 4 abstract markers.
time (sec),rot vert pos (rad),0_abstractMarker((0.5  0.5  0.5)).X,0_abstractMarker((0.5  0.5  0.5)).Y,0_abstractMarker((0.5  0.5  0.5)).Z,1_abstractMarker((0.2  0.7  0.2)).X,1_abstractMarker((0.2  0.7  0.2)).Y,1_abstractMarker((0.2  0.7  0.2)).Z,2_abstractMarker((0.5  0.2  0)).X,2_abstractMarker((0.5  0.2  0)).Y,2_abstractMarker((0.5  0.2  0)).Z,3_abstractMarker((0  0.7  0.7)).X,3_abstractMarker((0  0.7  0.7)).Y,3_abstractMarker((0  0.7  0.7)).Z,
23.7249,0.0354657,-66.9209,2.75,-6.42755,-65.0658,2.75001,8.55807,1.12586,2.74999,-7.94549,0.0921736,2.75002,7.11909,
23.735,0.0356577,-66.9212,2.75,-6.42715,-65.0658,2.75,8.55843,1.12543,2.74999,-7.9463,0.0916807,2.75,7.11828,
23.7451,0.0358281,-66.9215,2.75,-6.42672,-65.0658,2.75,8.55882,1.12501,2.74999,-7.94707,0.0913446,2.75004,7.11751,
23.7552,0.035937,-66.9217,2.75,-6.42632,-65.0657,2.74999,8.55918,1.12456,2.74999,-7.94788,0.0911258,2.74999,7.11672,
23.7653,0.0359953,-66.922,2.75,-6.42589,-65.0657,2.74999,8.55957,1.12414,2.74999,-7.94864,0.0911773,2.75002,7.11599,
23.7754,0.0359696,-66.9223,2.75001,-6.42547,-65.0657,2.74999,8.55995,1.12371,2.74999,-7.94943,0.0911933,2.75002,7.11522,
23.7855,0.0358972,-66.9226,2.75,-6.42503,-65.0657,2.75,8.56036,1.12328,2.75,-7.95026,0.0912498,2.75,7.11443,
23.7956,0.0357758,-66.923,2.75001,-6.42461,-65.0657,2.75,8.56074,1.12289,2.74999,-7.951,0.0912758,2.75001,7.11372,
23.8057,0.0356421,-66.9233,2.75,-6.42417,-65.0657,2.75,8.56114,1.12248,2.75,-7.95182,0.0912381,2.75003,7.11293,
23.8158,0.0355217,-66.9237,2.75,-6.42374,-65.0658,2.75,8.56153,1.1221,2.75,-7.95261,0.0911412,2.75003,7.11216,
23.8259,0.0354427,-66.924,2.75,-6.4233,-65.0658,2.75001,8.56192,1.12172,2.75,-7.95338,0.0909615,2.75001,7.1114,
23.836,0.0354153,-66.9244,2.75,-6.42289,-65.0658,2.75,8.56229,1.12134,2.75,-7.95418,0.0908606,2.75002,7.11062,
23.8461,0.0354682,-66.9248,2.75,-6.42246,-65.0659,2.75,8.56268,1.12097,2.75,-7.95495,0.0905933,2.74999,7.10986,
23.8562,0.0355703,-66.9251,2.75,-6.42206,-65.0659,2.74999,8.56304,1.12059,2.74999,-7.95568,0.090374,2.75001,7.10913,
23.8663,0.0357386,-66.9254,2.75,-6.42164,-65.0659,2.74999,8.56343,1.12018,2.75,-7.95651,0.0901441,2.75,7.10831,
23.8764,0.0359237,-66.9257,2.75001,-6.42122,-65.0659,2.74999,8.56381,1.11978,2.74999,-7.95726,0.0898034,2.75001,7.10757,
23.8865,0.0361152,-66.926,2.75,-6.42078,-65.0659,2.75,8.5642,1.11935,2.75,-7.95808,0.089498,2.75001,7.10676,
23.8966,0.036278,-66.9263,2.75001,-6.42037,-65.0658,2.75,8.56458,1.11892,2.75,-7.95888,0.089245,2.75003,7.10597,
23.9067,0.0363911,-66.9266,2.75,-6.41993,-65.0658,2.75,8.56497,1.11846,2.75,-7.9597,0.0889184,2.75,7.10516,
23.9168,0.0364366,-66.9269,2.75,-6.41951,-65.0658,2.75,8.56536,1.11803,2.75,-7.96049,0.0886925,2.75002,7.10439,
23.9269,0.0364238,-66.9273,2.75,-6.41908,-65.0658,2.75001,8.56575,1.11758,2.74999,-7.96131,0.0884976,2.75003,7.10358,
23.937,0.0363389,-66.9276,2.75,-6.41866,-65.0658,2.75,8.56612,1.11716,2.74999,-7.96212,0.0883283,2.75005,7.10279,
23.9471,0.0362305,-66.9279,2.75,-6.41823,-65.0659,2.75,8.56652,1.11679,2.75,-7.96286,0.087986,2.75003,7.10205,
23.9572,0.0360935,-66.9283,2.75,-6.41782,-65.0659,2.74999,8.56689,1.11639,2.75,-7.96366,0.0877176,2.75003,7.10126,
23.9673,0.0359796,-66.9286,2.75,-6.41739,-65.0659,2.74999,8.56728,1.11599,2.74999,-7.96447,0.0875786,2.75002,7.10047,
23.9774,0.0359009,-66.929,2.75001,-6.41697,-65.066,2.74999,8.56766,1.11559,2.74999,-7.96527,0.0875603,2.75003,7.09969,
23.9875,0.0358791,-66.9293,2.75,-6.41652,-65.066,2.75,8.56807,1.11519,2.75,-7.96608,0.0876373,2.75002,7.09891,
23.9976,0.0359212,-66.9297,2.75001,-6.41611,-65.066,2.75,8.56844,1.11481,2.75,-7.96686,0.0876286,2.75003,7.09817,
24.0077,0.0360304,-66.93,2.75,-6.41567,-65.066,2.75,8.56884,1.11444,2.75,-7.96762,0.0874643,2.75002,7.09741,
24.0178,0.0361769,-66.9303,2.75,-6.41525,-65.066,2.75,8.56922,1.11404,2.75,-7.96842,0.0871276,2.75,7.09662,
24.0279,0.0363653,-66.9306,2.75,-6.41482,-65.0659,2.75001,8.56961,1.11366,2.75,-7.9692,0.0867017,2.75005,7.09584,
24.038,0.0365391,-66.9309,2.75,-6.41441,-65.0659,2.75,8.56997,1.11326,2.75,-7.97,0.0860794,2.75005,7.09502,
24.0481,0.0367009,-66.9312,2.75,-6.41398,-65.0659,2.75,8.57036,1.11283,2.75,-7.97082,0.0854526,2.75006,7.09419,
24.0582,0.0368087,-66.9315,2.75,-6.41357,-65.0658,2.74999,8.57073,1.1124,2.75,-7.97162,0.0848645,2.75006,7.09338,
24.0683,0.0368599,-66.9319,2.75,-6.41285,-65.0657,2.74999,8.57139,1.11195,2.74999,-7.97245,0.0843622,2.75004,7.09255,
24.0784,0.0368483,-66.9324,2.75001,-6.41197,-65.0656,2.74999,8.57219,1.11152,2.74999,-7.97325,0.0841717,2.75009,7.09176,
24.0885,0.0367826,-66.9329,2.75001,-6.41108,-65.0655,2.75,8.57301,1.11108,2.75,-7.97407,0.0839532,2.75001,7.09096,
24.0986,0.0366723,-66.9335,2.75001,-6.4102,-65.0654,2.75,8.5738,1.11067,2.75,-7.97484,0.0840519,2.75002,7.09022,
24.1087,0.0365579,-66.934,2.75001,-6.4093,-65.0653,2.75,8.57462,1.11026,2.75,-7.97563,0.0840542,2.75001,7.08946,
24.1188,0.0364377,-66.9345,2.75001,-6.40842,-65.0652,2.75,8.57543,1.10984,2.75,-7.97642,0.0841604,2.75002,7.0887,
24.1289,0.0363685,-66.9351,2.75001,-6.40751,-65.0651,2.75001,8.57625,1.10943,2.74999,-7.9772,0.0840985,2.75,7.08794,
24.139,0.0363407,-66.9357,2.75001,-6.40662,-65.065,2.75,8.57706,1.10901,2.74999,-7.97801,0.0840089,2.75003,7.08716,
24.1491,0.0363811,-66.9363,2.75,-6.40561,-65.0649,2.75,8.57797,1.10858,2.75,-7.97884,0.0837926,2.75004,7.08635,
24.1592,0.0364812,-66.9369,2.75,-6.40463,-65.0647,2.74999,8.57885,1.10816,2.75,-7.97964,0.0834335,2.75004,7.08555,
24.1693,0.0366296,-66.9375,2.75,-6.40364,-65.0645,2.74999,8.57974,1.10773,2.75,-7.98043,0.0828397,2.75002,7.08475,
24.1794,0.0368031,-66.9381,2.75001,-6.40267,-65.0643,2.74999,8.58062,1.10729,2.75,-7.98123,0.082378,2.75006,7.08394,
24.1895,0.0369872,-66.9387,2.75001,-6.40167,-65.0642,2.75,8.58152,1.10683,2.75,-7.98206,0.0818733,2.75007,7.08312,
24.1996,0.0371357,-66.9393,2.75001,-6.4007,-65.064,2.75,8.58239,1.10637,2.75,-7.98287,0.0814205,2.7501,7.08231,
24.2097,0.0372565,-66.9399,2.75001,-6.39972,-65.0638,2.75,8.58329,1.10589,2.74999,-7.98368,0.0809333,2.75004,7.08149,
24.2198,0.0373036,-66.9404,2.75001,-6.39874,-65.0636,2.75,8.58417,1.10542,2.74999,-7.9845,0.0808197,2.75011,7.08069,
24.2299,0.0372997,-66.941,2.75001,-6.39775,-65.0635,2.75001,8.58506,1.10497,2.75,-7.98533,0.0804136,2.75002,7.07987,
24.24,0.0372372,-66.9416,2.75001,-6.39678,-65.0633,2.75,8.58594,1.10452,2.75,-7.98613,0.0804057,2.75009,7.0791,
24.2501,0.0371347,-66.9423,2.75,-6.39579,-65.0632,2.75,8.58684,1.10408,2.75,-7.98695,0.0801878,2.75002,7.0783,
24.2602,0.0370185,-66.9429,2.75,-6.39482,-65.0631,2.74999,8.58771,1.10365,2.75,-7.98775,0.0800309,2.75002,7.07751,
24.2703,0.0369157,-66.9435,2.75,-6.39384,-65.0629,2.74999,8.5886,1.10324,2.75,-7.98853,0.079727,2.75001,7.07674,
24.2804,0.036836,-66.9442,2.75001,-6.39287,-65.0628,2.74999,8.58947,1.10282,2.75,-7.98934,0.079451,2.75002,7.07595,
24.2905,0.0368261,-66.9448,2.75001,-6.39188,-65.0627,2.75,8.59037,1.10239,2.74999,-7.99016,0.0791812,2.7501,7.07513,
24.3006,0.0368595,-66.9454,2.75001,-6.39091,-65.0626,2.75,8.59124,1.102,2.75,-7.99092,0.0785099,2.75003,7.07436,
24.3107,0.0369664,-66.946,2.75001,-6.38993,-65.0624,2.75,8.59213,1.10156,2.74999,-7.99174,0.0779071,2.75,7.07352,
24.3208,0.0371122,-66.9465,2.75001,-6.38896,-65.0622,2.75,8.59301,1.10112,2.74999,-7.99257,0.0776331,2.75016,7.0727,
24.3309,0.0372868,-66.9471,2.75001,-6.38797,-65.0621,2.75001,8.5939,1.10067,2.75,-7.99341,0.0770913,2.7502,7.07186,
24.341,0.0374653,-66.9477,2.75001,-6.38701,-65.0619,2.75,8.59477,1.10023,2.75,-7.99422,0.0765569,2.75019,7.07104,
24.3511,0.037619,-66.9482,2.75,-6.38604,-65.0617,2.75,8.59566,1.09979,2.75,-7.99505,0.0760011,2.75014,7.07021,
24.3612,0.0377221,-66.9488,2.75,-6.38508,-65.0615,2.74999,8.59652,1.09935,2.75,-7.99585,0.0755146,2.75012,7.0694,
24.3713,0.0377767,-66.9493,2.75,-6.38411,-65.0614,2.74999,8.59739,1.0989,2.74999,-7.99668,0.0752422,2.75012,7.06858,
24.3814,0.0377506,-66.9499,2.75001,-6.38315,-65.0612,2.74999,8.59826,1.09847,2.74999,-7.9975,0.0751045,2.75016,7.06778,
24.3915,0.0376901,-66.9505,2.75001,-6.38217,-65.0611,2.75,8.59915,1.09804,2.75,-7.99834,0.0748967,2.7502,7.06696,
24.4016,0.03758,-66.9512,2.75001,-6.38121,-65.0609,2.75,8.60002,1.09762,2.75,-7.99915,0.0746921,2.75023,7.06616,
24.4117,0.0374646,-66.9518,2.75001,-6.38022,-65.0608,2.75,8.60091,1.0972,2.75,-7.99998,0.0743798,2.75022,7.06534,
24.4218,0.0373664,-66.9524,2.75001,-6.37926,-65.0607,2.75,8.60178,1.0968,2.75,-8.00078,0.0738875,2.75018,7.06453,
24.4319,0.0373026,-66.953,2.75001,-6.37827,-65.0606,2.75001,8.60268,1.09636,2.74999,-8.00161,0.0733645,2.75011,7.0637,
24.442,0.0372911,-66.9537,2.75001,-6.3773,-65.0605,2.75,8.60355,1.09593,2.74999,-8.00242,0.0729734,2.75005,7.06289,
24.4521,0.0373474,-66.9542,2.75,-6.37632,-65.0604,2.75,8.60444,1.09549,2.75,-8.00325,0.0726174,2.75001,7.06206,
24.4622,0.0374434,-66.9548,2.75,-6.37537,-65.0602,2.74999,8.60531,1.09502,2.75,-8.00406,0.0724376,2.75002,7.06127,
24.4723,0.0375983,-66.9554,2.75,-6.3744,-65.0601,2.74999,8.60618,1.09453,2.75,-8.0049,0.0724456,2.75009,7.06047,
24.4824,0.0377577,-66.9559,2.75001,-6.37345,-65.0599,2.74999,8.60704,1.09405,2.75,-8.00572,0.0724513,2.75022,7.05968,
24.4925,0.0379261,-66.9565,2.75001,-6.37248,-65.0598,2.75,8.60792,1.09355,2.74999,-8.00657,0.0723919,2.7504,7.05886,
24.5026,0.0380661,-66.957,2.75001,-6.37154,-65.0596,2.75,8.60878,1.09306,2.74999,-8.00741,0.0723586,2.75065,7.05805,
24.5127,0.0381642,-66.9575,2.75001,-6.37062,-65.0595,2.75001,8.60963,1.09259,2.75,-8.00827,0.0721985,2.75095,7.05722,
24.5228,0.0382166,-66.9577,2.75001,-6.36987,-65.0595,2.75,8.61034,1.09212,2.75,-8.00911,0.0719832,2.75133,7.05639,
